MTL : Added flight: Flight [recordId=0, flightClass=First, destination=City [name=Washington, acronym=WST], date=Mon Oct 17 00:00:00 EDT 2016, seats=20, availableSeats=20] at Sun Oct 09 20:13:59 EDT 2016
MTL : Added flight: Flight [recordId=1, flightClass=Business, destination=City [name=Washington, acronym=WST], date=Mon Oct 17 00:00:00 EDT 2016, seats=25, availableSeats=25] at Sun Oct 09 20:13:59 EDT 2016
MTL : Added flight: Flight [recordId=2, flightClass=Economy, destination=City [name=Washington, acronym=WST], date=Mon Oct 17 00:00:00 EDT 2016, seats=50, availableSeats=50] at Sun Oct 09 20:13:59 EDT 2016
MTL : Successfully booked PassengerRecord: PassengerRecord [passenger=Person [firstName=John, lastName=Doe], flight=Flight [recordId=0, flightClass=First, destination=City [name=Washington, acronym=WST], date=Mon Oct 17 00:00:00 EDT 2016, seats=20, availableSeats=19], bookingDate=Sun Oct 09 20:14:13 EDT 2016] at Sun Oct 09 20:14:13 EDT 2016
MTL : Successfully booked PassengerRecord: PassengerRecord [passenger=Person [firstName=John, lastName=Doe], flight=Flight [recordId=2, flightClass=Economy, destination=City [name=Washington, acronym=WST], date=Mon Oct 17 00:00:00 EDT 2016, seats=50, availableSeats=2], bookingDate=Sun Oct 09 20:16:57 EDT 2016] at Sun Oct 09 20:16:57 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:57 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:57 EDT 2016
MTL : Successfully booked PassengerRecord: PassengerRecord [passenger=Person [firstName=John, lastName=Doe], flight=Flight [recordId=2, flightClass=Economy, destination=City [name=Washington, acronym=WST], date=Mon Oct 17 00:00:00 EDT 2016, seats=50, availableSeats=1], bookingDate=Sun Oct 09 20:16:57 EDT 2016] at Sun Oct 09 20:16:57 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:57 EDT 2016
MTL : Successfully booked PassengerRecord: PassengerRecord [passenger=Person [firstName=John, lastName=Doe], flight=Flight [recordId=2, flightClass=Economy, destination=City [name=Washington, acronym=WST], date=Mon Oct 17 00:00:00 EDT 2016, seats=50, availableSeats=0], bookingDate=Sun Oct 09 20:16:57 EDT 2016] at Sun Oct 09 20:16:57 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:57 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
MTL : MTL1111: booked flight request succeeded at Sun Oct 09 20:16:58 EDT 2016
